"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 1. Managers","Currency: U.S. dollars","2013",336.665,"Break in series",,"Currency: PAK - Pakistani rupee (PKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 2. Professionals","Currency: U.S. dollars","2013",148.017,"Break in series",,"Currency: PAK - Pakistani rupee (PKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 3. Technicians and associate professionals","Currency: U.S. dollars","2013",132.611,"Break in series",,"Currency: PAK - Pakistani rupee (PKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 4. Clerical support workers","Currency: U.S. dollars","2013",135.698,"Break in series",,"Currency: PAK - Pakistani rupee (PKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 5. Service and sales workers","Currency: U.S. dollars","2013",95.533,"Break in series",,"Currency: PAK - Pakistani rupee (PKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2013",35.141,"Break in series",,"Currency: PAK - Pakistani rupee (PKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 7. Craft and related trades workers","Currency: U.S. dollars","2013",48.063,"Break in series",,"Currency: PAK - Pakistani rupee (PKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Currency: U.S. dollars","2013",67.944,"Unreliable",,"Currency: PAK - Pakistani rupee (PKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 9. Elementary occupations","Currency: U.S. dollars","2013",45.796,"Break in series",,"Currency: PAK - Pakistani rupee (PKR) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): Total","Currency: U.S. dollars","2012",100.664,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 1. Managers","Currency: U.S. dollars","2012",414.924,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 2. Professionals","Currency: U.S. dollars","2012",205.56,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 3. Technicians and associate professionals","Currency: U.S. dollars","2012",195.728,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 4. Clerical support workers","Currency: U.S. dollars","2012",175.718,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 5. Service and sales workers","Currency: U.S. dollars","2012",90.137,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2012",51.741,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 7. Craft and related trades workers","Currency: U.S. dollars","2012",74.61,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Currency: U.S. dollars","2012",106.542,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 9. Elementary occupations","Currency: U.S. dollars","2012",64.1,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-08): 0. Armed forces occupations","Currency: U.S. dollars","2012",187.496,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): Total","Currency: U.S. dollars","2012",112.725,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 1. Managers","Currency: U.S. dollars","2012",417.164,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 2. Professionals","Currency: U.S. dollars","2012",248.569,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 3. Technicians and associate professionals","Currency: U.S. dollars","2012",220.365,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 4. Clerical support workers","Currency: U.S. dollars","2012",176.755,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 5. Service and sales workers","Currency: U.S. dollars","2012",98.3,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2012",64.069,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 7. Craft and related trades workers","Currency: U.S. dollars","2012",95.481,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Currency: U.S. dollars","2012",106.603,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 9. Elementary occupations","Currency: U.S. dollars","2012",73.498,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-08): 0. Armed forces occupations","Currency: U.S. dollars","2012",185.499,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): Total","Currency: U.S. dollars","2012",46.22,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 1. Managers","Currency: U.S. dollars","2012",359.524,"Unreliable",,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 2. Professionals","Currency: U.S. dollars","2012",136.771,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 3. Technicians and associate professionals","Currency: U.S. dollars","2012",101.124,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 4. Clerical support workers","Currency: U.S. dollars","2012",141.843,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 5. Service and sales workers","Currency: U.S. dollars","2012",21.862,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2012",15.694,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 7. Craft and related trades workers","Currency: U.S. dollars","2012",16.523,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","Currency: U.S. dollars","2012",85.768,"Unreliable",,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-08): 9. Elementary occupations","Currency: U.S. dollars","2012",24.383,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): Total","Currency: U.S. dollars","2011",116.894,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 1. Legislators, senior officials and managers","Currency: U.S. dollars","2011",298.543,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 2. Professionals","Currency: U.S. dollars","2011",244.387,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 3. Technicians and associate professionals","Currency: U.S. dollars","2011",152.436,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 4. Clerks","Currency: U.S. dollars","2011",162.14,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","Currency: U.S. dollars","2011",102.626,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","Currency: U.S. dollars","2011",92.359,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 7. Craft and related trades workers","Currency: U.S. dollars","2011",102.168,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","Currency: U.S. dollars","2011",106.413,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 9. Elementary occupations","Currency: U.S. dollars","2011",82.211,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): Total","Currency: U.S. dollars","2011",122.64,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 1. Legislators, senior officials and managers","Currency: U.S. dollars","2011",297.69,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 2. Professionals","Currency: U.S. dollars","2011",247.881,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 3. Technicians and associate professionals","Currency: U.S. dollars","2011",172.792,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 4. Clerks","Currency: U.S. dollars","2011",162.252,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","Currency: U.S. dollars","2011",102.784,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","Currency: U.S. dollars","2011",93.91,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 7. Craft and related trades workers","Currency: U.S. dollars","2011",109.354,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","Currency: U.S. dollars","2011",106.365,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 9. Elementary occupations","Currency: U.S. dollars","2011",88.887,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): Total","Currency: U.S. dollars","2011",77.835,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 1. Legislators, senior officials and managers","Currency: U.S. dollars","2011",317.03,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 2. Professionals","Currency: U.S. dollars","2011",226.327,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 3. Technicians and associate professionals","Currency: U.S. dollars","2011",107.034,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 4. Clerks","Currency: U.S. dollars","2011",158.003,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","Currency: U.S. dollars","2011",91.816,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","Currency: U.S. dollars","2011",71.26,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 7. Craft and related trades workers","Currency: U.S. dollars","2011",40.499,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","Currency: U.S. dollars","2011",118.229,"Unreliable",,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 9. Elementary occupations","Currency: U.S. dollars","2011",45.752,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): Total","Currency: U.S. dollars","2010",104.932,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 1. Legislators, senior officials and managers","Currency: U.S. dollars","2010",253.257,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 2. Professionals","Currency: U.S. dollars","2010",208.234,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 3. Technicians and associate professionals","Currency: U.S. dollars","2010",130.786,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 4. Clerks","Currency: U.S. dollars","2010",142.207,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","Currency: U.S. dollars","2010",95.903,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","Currency: U.S. dollars","2010",86.762,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 7. Craft and related trades workers","Currency: U.S. dollars","2010",95.491,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","Currency: U.S. dollars","2010",102.152,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Total","Occupation (ISCO-88): 9. Elementary occupations","Currency: U.S. dollars","2010",71.342,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): Total","Currency: U.S. dollars","2010",109.568,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 1. Legislators, senior officials and managers","Currency: U.S. dollars","2010",253.405,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 2. Professionals","Currency: U.S. dollars","2010",205.392,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 3. Technicians and associate professionals","Currency: U.S. dollars","2010",145.743,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 4. Clerks","Currency: U.S. dollars","2010",142.521,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","Currency: U.S. dollars","2010",96.509,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","Currency: U.S. dollars","2010",86.239,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 7. Craft and related trades workers","Currency: U.S. dollars","2010",102.316,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","Currency: U.S. dollars","2010",102.358,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Male","Occupation (ISCO-88): 9. Elementary occupations","Currency: U.S. dollars","2010",76.007,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): Total","Currency: U.S. dollars","2010",71.382,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 1. Legislators, senior officials and managers","Currency: U.S. dollars","2010",250.691,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 2. Professionals","Currency: U.S. dollars","2010",227.485,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 3. Technicians and associate professionals","Currency: U.S. dollars","2010",94.671,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 4. Clerks","Currency: U.S. dollars","2010",128.04,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","Currency: U.S. dollars","2010",69.087,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","Currency: U.S. dollars","2010",100.965,"Unreliable",,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
"Pakistan","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Sex: Female","Occupation (ISCO-88): 7. Craft and related trades workers","Currency: U.S. dollars","2010",40.7,,,"Currency: PAK - Pakistani rupee (PKR)","Repository: ILO-STATISTICS - Micro data processing"
